city_id,feature0,feature1,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,name,url
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Đài & tháp quan sát, Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Đường Phạm Hùng, quận Nam Từ Liêm Hà Nội 10000, Việt Nam",Tòa nhà Keangnam Hà Nội,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d7313360-Reviews-Keangnam_Hanoi_Landmark_Tower-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"85 Hang Gai Hà Nội 10000, Việt Nam",Dinh Co Vu,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d4763180-Reviews-Dinh_Co_Vu-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"28 Hang Buom Street Hà Nội 10000, Việt Nam",Den Quan De,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d6991711-Reviews-Den_Quan_De-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Địa điểm lịch sử, Danh lam & Thắng cảnh",,"42 Hàng Bạc Hà Nội 100000, Việt Nam",Chùa Kim Ngân,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d10794590-Reviews-Kim_Ngan_Temple-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Thanh Nien Hà Nội, Việt Nam",Den Quan Tran Vu,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d2349048-Reviews-Den_Quan_Tran_Vu-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Chuyến tham quan ngắm cảnh, Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh, Chuyến tham quan, Đồ ăn & Đồ uống",,"106 Hue street- Hai Ba Trung district Hà Nội 10000, Việt Nam",Hanoi Scarlet Travel - Day Tours,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8647360-Reviews-Hanoi_Scarlet_Travel_Day_Tours-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Đường Hàng Bạc,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8099300-Reviews-Hang_Bac_Street-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Phố Hàng Dầu,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8099313-Reviews-Hang_Dau_Street-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"4b Dinh Liet - Hoan Kiem District Hà Nội 10000, Việt Nam",Dien Dam Gallery,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d7363554-Reviews-Dien_Dam_Gallery-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Địa điểm lịch sử, Danh lam & Thắng cảnh",,"42 Hàng Bạc Hà Nội 100000, Việt Nam",Trung tâm văn hóa V'ancient Kim Ngân,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d11629612-Reviews-V_ancient-Hanoi.html
